Taxonomy,Timepoint,Type,Name,GPM
Bacteria;Under 2% of Population,2,Metagenome,hcaD,0
Bacteria;Under 2% of Population,3,Metagenome,hcaD,0.557662065
Bacteria;Under 2% of Population,4,Metagenome,hcaD,0.326730655
Bacteria;Under 2% of Population,5,Metagenome,hcaD,1.22895932
Bacteria;Under 2% of Population,5.5,Metagenome,hcaD,0.555383581
Bacteria;Under 2% of Population,6,Metagenome,hcaD,1.076546356
Bacteria;Under 2% of Population,7,Metagenome,hcaD,0.464434064
Bacteria;Under 2% of Population,9,Metagenome,hcaD,0.672584755
Bacteria;Under 2% of Population,9.5,Metagenome,hcaD,0
Bacteria;Under 2% of Population,10,Metagenome,hcaD,0.923568519
Bacteria;Under 2% of Population,11,Metagenome,hcaD,0.179837879
Bacteria;Under 2% of Population,12,Metagenome,hcaD,0
Bacteria;Under 2% of Population,12.5,Metagenome,hcaD,0.351051234
Bacteria;Under 2% of Population,13,Metagenome,hcaD,0.791931394
Bacteria;Under 2% of Population,13.5,Metagenome,hcaD,0
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae,1,Metatranscriptome,pcaGH,0
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae,2,Metatranscriptome,pcaGH,0
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae,3,Metatranscriptome,pcaGH,0
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae,5,Metatranscriptome,pcaGH,0
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae,5.5,Metatranscriptome,pcaGH,0
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae,6,Metatranscriptome,pcaGH,0
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae,7,Metatranscriptome,pcaGH,0.361000339
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae,8,Metatranscriptome,pcaGH,1.336993799
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae,9,Metatranscriptome,pcaGH,0
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae,10,Metatranscriptome,pcaGH,0
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae,11,Metatranscriptome,pcaGH,0
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae,12,Metatranscriptome,pcaGH,0
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae,12.5,Metatranscriptome,pcaGH,0
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae,13,Metatranscriptome,pcaGH,0.208244331
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae,13.5,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1,Metatranscriptome,pcaGH,2.05591652
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,2,Metatranscriptome,pcaGH,1.685549984
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,3,Metatranscriptome,pcaGH,2.697662
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,5,Metatranscriptome,pcaGH,6.26676411
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,5.5,Metatranscriptome,pcaGH,2.95794266
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,6,Metatranscriptome,pcaGH,3.215310684
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,7,Metatranscriptome,pcaGH,1.468925772
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,8,Metatranscriptome,pcaGH,1.857288797
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,9,Metatranscriptome,pcaGH,1.497053693
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,10,Metatranscriptome,pcaGH,1.153469714
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,11,Metatranscriptome,pcaGH,1.5766212
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,12,Metatranscriptome,pcaGH,3.284085654
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,12.5,Metatranscriptome,pcaGH,3.862816967
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,13,Metatranscriptome,pcaGH,2.023249396
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,13.5,Metatranscriptome,pcaGH,3.139083403
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,1,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,2,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,3,Metatranscriptome,pcaGH,0.3270471
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,5,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,5.5,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,6,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,7,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,8,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,9,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,10,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,11,Metatranscriptome,pcaGH,0.178686604
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,12,Metatranscriptome,pcaGH,0.438726393
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,12.5,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,13,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae,13.5,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae,1,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae,2,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae,3,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae,5,Metatranscriptome,pcaGH,0.434026562
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae,5.5,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae,6,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae,7,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae,8,Metatranscriptome,pcaGH,0.412451308
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae,9,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae,10,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae,11,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae,12,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae,12.5,Metatranscriptome,pcaGH,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae,13,Metatranscriptome,pcaGH,0.137622341
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae,13.5,Metatranscriptome,pcaGH,0
Bacteria;Under 2% of Population,1,Metagenome,pcaGH,1.467372978
Bacteria;Under 2% of Population,2,Metagenome,pcaGH,3.722986938
Bacteria;Under 2% of Population,3,Metagenome,pcaGH,0.538816868
Bacteria;Under 2% of Population,4,Metagenome,pcaGH,0
Bacteria;Under 2% of Population,5,Metagenome,pcaGH,0.382444205
Bacteria;Under 2% of Population,5.5,Metagenome,pcaGH,0
Bacteria;Under 2% of Population,6,Metagenome,pcaGH,0.758012961
Bacteria;Under 2% of Population,7,Metagenome,pcaGH,0.156845363
Bacteria;Under 2% of Population,9,Metagenome,pcaGH,0.457838907
Bacteria;Under 2% of Population,9.5,Metagenome,pcaGH,0.66855623
Bacteria;Under 2% of Population,10,Metagenome,pcaGH,0.739040404
Bacteria;Under 2% of Population,11,Metagenome,pcaGH,0
Bacteria;Under 2% of Population,12,Metagenome,pcaGH,0
Bacteria;Under 2% of Population,12.5,Metagenome,pcaGH,0.1469239
Bacteria;Under 2% of Population,13,Metagenome,pcaGH,1.284139132
Bacteria;Under 2% of Population,13.5,Metagenome,pcaGH,0.978553973
Bacteria;Under 2% of Population,1,Metagenome,pcaGH,0.38332694
Bacteria;Under 2% of Population,2,Metagenome,pcaGH,0.856531035
Bacteria;Under 2% of Population,3,Metagenome,pcaGH,0.388538195
Bacteria;Under 2% of Population,4,Metagenome,pcaGH,0.637775826
Bacteria;Under 2% of Population,5,Metagenome,pcaGH,0.61579999
Bacteria;Under 2% of Population,5.5,Metagenome,pcaGH,1.127728805
Bacteria;Under 2% of Population,6,Metagenome,pcaGH,0.456351499
Bacteria;Under 2% of Population,7,Metagenome,pcaGH,0.427935115
Bacteria;Under 2% of Population,9,Metagenome,pcaGH,0.891133849
Bacteria;Under 2% of Population,9.5,Metagenome,pcaGH,0.401078909
Bacteria;Under 2% of Population,10,Metagenome,pcaGH,0.882792411
Bacteria;Under 2% of Population,11,Metagenome,pcaGH,0.480694424
Bacteria;Under 2% of Population,12,Metagenome,pcaGH,0.455901482
Bacteria;Under 2% of Population,12.5,Metagenome,pcaGH,0.747762411
Bacteria;Under 2% of Population,13,Metagenome,pcaGH,0.923607366
Bacteria;Under 2% of Population,13.5,Metagenome,pcaGH,0.191780934
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1,Metagenome,pcaGH,53.35317833
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,2,Metagenome,pcaGH,66.66604275
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,3,Metagenome,pcaGH,25.92912599
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,4,Metagenome,pcaGH,41.91045295
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,5,Metagenome,pcaGH,70.68220849
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,5.5,Metagenome,pcaGH,67.53699482
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,6,Metagenome,pcaGH,41.78407978
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,7,Metagenome,pcaGH,23.22300053
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,9,Metagenome,pcaGH,50.23423477
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,9.5,Metagenome,pcaGH,65.76090483
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,10,Metagenome,pcaGH,51.57811759
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,11,Metagenome,pcaGH,37.96695988
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,12,Metagenome,pcaGH,51.65385682
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,12.5,Metagenome,pcaGH,40.61382359
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,13,Metagenome,pcaGH,58.10514571
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,13.5,Metagenome,pcaGH,49.96549773
Bacteria;Under 2% of Population,1,Metatranscriptome,pobA,0.291984861
Bacteria;Under 2% of Population,2,Metatranscriptome,pobA,0.688596203
Bacteria;Under 2% of Population,3,Metatranscriptome,pobA,0.436062801
Bacteria;Under 2% of Population,5,Metatranscriptome,pobA,1.143215065
Bacteria;Under 2% of Population,5.5,Metatranscriptome,pobA,0.450846908
Bacteria;Under 2% of Population,6,Metatranscriptome,pobA,0
Bacteria;Under 2% of Population,7,Metatranscriptome,pobA,0
Bacteria;Under 2% of Population,8,Metatranscriptome,pobA,0
Bacteria;Under 2% of Population,9,Metatranscriptome,pobA,0.376732936
Bacteria;Under 2% of Population,10,Metatranscriptome,pobA,0
Bacteria;Under 2% of Population,11,Metatranscriptome,pobA,0
Bacteria;Under 2% of Population,12,Metatranscriptome,pobA,1.201178149
Bacteria;Under 2% of Population,12.5,Metatranscriptome,pobA,0.750519742
Bacteria;Under 2% of Population,13,Metatranscriptome,pobA,0
Bacteria;Under 2% of Population,13.5,Metatranscriptome,pobA,0.345644046
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1,Metatranscriptome,pobA,10.35518282
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,2,Metatranscriptome,pobA,7.788221625
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,3,Metatranscriptome,pobA,8.4127679
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,5,Metatranscriptome,pobA,13.25145868
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,5.5,Metatranscriptome,pobA,18.4081305
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,6,Metatranscriptome,pobA,17.52257933
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,7,Metatranscriptome,pobA,7.429476034
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,8,Metatranscriptome,pobA,6.852272641
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,9,Metatranscriptome,pobA,12.06325289
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,10,Metatranscriptome,pobA,6.171428129
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,11,Metatranscriptome,pobA,5.851704425
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,12,Metatranscriptome,pobA,3.460642199
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,12.5,Metatranscriptome,pobA,5.351550884
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,13,Metatranscriptome,pobA,8.755254686
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,13.5,Metatranscriptome,pobA,6.099068824
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,1,Metatranscriptome,pobA,0.581264812
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,2,Metatranscriptome,pobA,0.695695133
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,3,Metatranscriptome,pobA,3.059131161
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,5,Metatranscriptome,pobA,0.751936926
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,5.5,Metatranscriptome,pobA,0
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,6,Metatranscriptome,pobA,0.691338681
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,7,Metatranscriptome,pobA,1.478100937
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,8,Metatranscriptome,pobA,0.539588256
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,9,Metatranscriptome,pobA,2.610424989
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,10,Metatranscriptome,pobA,1.390335146
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,11,Metatranscriptome,pobA,0
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,12,Metatranscriptome,pobA,1.014750851
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,12.5,Metatranscriptome,pobA,0.408029544
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,13,Metatranscriptome,pobA,1.210257818
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,13.5,Metatranscriptome,pobA,3.488239397
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,1,Metatranscriptome,pobA,0.995727124
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,2,Metatranscriptome,pobA,0.948441075
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,3,Metatranscriptome,pobA,0.4537779
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,5,Metatranscriptome,pobA,0.674500738
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,5.5,Metatranscriptome,pobA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,6,Metatranscriptome,pobA,0.195713178
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,7,Metatranscriptome,pobA,0.9431113
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,8,Metatranscriptome,pobA,0.364944736
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,9,Metatranscriptome,pobA,0.443440087
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,10,Metatranscriptome,pobA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,11,Metatranscriptome,pobA,0.247973246
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,12,Metatranscriptome,pobA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,12.5,Metatranscriptome,pobA,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,13,Metatranscriptome,pobA,0.238214485
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae,13.5,Metatranscriptome,pobA,0
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,1,Metatranscriptome,pobA,6.194759624
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,2,Metatranscriptome,pobA,3.81252729
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,3,Metatranscriptome,pobA,4.122005375
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,5,Metatranscriptome,pobA,6.26156181
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,5.5,Metatranscriptome,pobA,3.112602219
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,6,Metatranscriptome,pobA,8.723959788
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,7,Metatranscriptome,pobA,2.471396424
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,8,Metatranscriptome,pobA,14.17696782
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,9,Metatranscriptome,pobA,7.058587379
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,10,Metatranscriptome,pobA,6.805931452
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,11,Metatranscriptome,pobA,3.247131626
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,12,Metatranscriptome,pobA,2.0715939
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,12.5,Metatranscriptome,pobA,5.139846737
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,13,Metatranscriptome,pobA,2.204328807
Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria,13.5,Metatranscriptome,pobA,2.278171763
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,1,Metatranscriptome,pobA,0.260132823
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,2,Metatranscriptome,pobA,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,3,Metatranscriptome,pobA,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,5,Metatranscriptome,pobA,1.00496083
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,5.5,Metatranscriptome,pobA,0.626472818
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,6,Metatranscriptome,pobA,0.47406081
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,7,Metatranscriptome,pobA,0.449362347
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,8,Metatranscriptome,pobA,0.422468325
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,9,Metatranscriptome,pobA,1.014022453
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,10,Metatranscriptome,pobA,0.436608568
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,11,Metatranscriptome,pobA,0.788469242
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,12,Metatranscriptome,pobA,0.816967686
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,12.5,Metatranscriptome,pobA,0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,13,Metatranscriptome,pobA,0.379146969
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae,13.5,Metatranscriptome,pobA,0
Bacteria;Under 2% of Population,1,Metagenome,pobA,1.482457341
Bacteria;Under 2% of Population,2,Metagenome,pobA,2.618722446
Bacteria;Under 2% of Population,3,Metagenome,pobA,1.623660873
Bacteria;Under 2% of Population,4,Metagenome,pobA,1.965192431
Bacteria;Under 2% of Population,5,Metagenome,pobA,1.438502435
Bacteria;Under 2% of Population,5.5,Metagenome,pobA,3.135469868
Bacteria;Under 2% of Population,6,Metagenome,pobA,2.180293216
Bacteria;Under 2% of Population,7,Metagenome,pobA,2.259242343
Bacteria;Under 2% of Population,9,Metagenome,pobA,2.069589657
Bacteria;Under 2% of Population,9.5,Metagenome,pobA,0
Bacteria;Under 2% of Population,10,Metagenome,pobA,1.70757201
Bacteria;Under 2% of Population,11,Metagenome,pobA,0.584461818
Bacteria;Under 2% of Population,12,Metagenome,pobA,0.967344386
Bacteria;Under 2% of Population,12.5,Metagenome,pobA,1.467080937
Bacteria;Under 2% of Population,13,Metagenome,pobA,3.150525215
Bacteria;Under 2% of Population,13.5,Metagenome,pobA,2.863482169
Bacteria;Under 2% of Population,1,Metagenome,pobA,0.522937807
Bacteria;Under 2% of Population,2,Metagenome,pobA,0.712789412
Bacteria;Under 2% of Population,3,Metagenome,pobA,0.401683754
Bacteria;Under 2% of Population,4,Metagenome,pobA,0.747072546
Bacteria;Under 2% of Population,5,Metagenome,pobA,0.629879839
Bacteria;Under 2% of Population,5.5,Metagenome,pobA,0.517477704
Bacteria;Under 2% of Population,6,Metagenome,pobA,0.572902079
Bacteria;Under 2% of Population,7,Metagenome,pobA,0.648982063
Bacteria;Under 2% of Population,9,Metagenome,pobA,0.859242277
Bacteria;Under 2% of Population,9.5,Metagenome,pobA,1.103543125
Bacteria;Under 2% of Population,10,Metagenome,pobA,0.716122997
Bacteria;Under 2% of Population,11,Metagenome,pobA,0.410913875
Bacteria;Under 2% of Population,12,Metagenome,pobA,0.485659615
Bacteria;Under 2% of Population,12.5,Metagenome,pobA,0.5819429
Bacteria;Under 2% of Population,13,Metagenome,pobA,0.744965479
Bacteria;Under 2% of Population,13.5,Metagenome,pobA,0.458479471
Bacteria;Under 2% of Population,1,Metagenome,pobA,1.638796556
Bacteria;Under 2% of Population,2,Metagenome,pobA,0.297266653
Bacteria;Under 2% of Population,3,Metagenome,pobA,0.03137169
Bacteria;Under 2% of Population,4,Metagenome,pobA,1.863809161
Bacteria;Under 2% of Population,5,Metagenome,pobA,0.21371882
Bacteria;Under 2% of Population,5.5,Metagenome,pobA,0.817286215
Bacteria;Under 2% of Population,6,Metagenome,pobA,2.461797302
Bacteria;Under 2% of Population,7,Metagenome,pobA,0.138660393
Bacteria;Under 2% of Population,9,Metagenome,pobA,2.12521393
Bacteria;Under 2% of Population,9.5,Metagenome,pobA,1.29061715
Bacteria;Under 2% of Population,10,Metagenome,pobA,0.647862712
Bacteria;Under 2% of Population,11,Metagenome,pobA,0.642493268
Bacteria;Under 2% of Population,12,Metagenome,pobA,0
Bacteria;Under 2% of Population,12.5,Metagenome,pobA,0
Bacteria;Under 2% of Population,13,Metagenome,pobA,1.375956799
Bacteria;Under 2% of Population,13.5,Metagenome,pobA,1.590561809
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1,Metagenome,pobA,47.90592283
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,2,Metagenome,pobA,56.079743
